Frame,Pred_X,Pred_Y,Pred_Z,Q_X,Q_Y,Q_Z,Q_W
4102,-15.6992,-50.2021,151.607,0.165124,-0.0774908,-0.0469988,0.9821
4103,-15.8528,-50.8844,152.322,0.165483,-0.0777171,-0.0461109,0.982064
4104,-15.9154,-51.7629,152.796,0.163537,-0.0781684,-0.0431309,0.982489
4105,-16.1256,-52.6364,153.235,0.162957,-0.0779964,-0.0413991,0.982674
4106,-16.1478,-53.4629,153.797,0.162434,-0.0779085,-0.0400552,0.982823
4107,-16.2108,-54.0365,154.614,0.163672,-0.0780996,-0.0398117,0.982612
4108,-16.319,-54.5146,155.485,0.164872,-0.0784151,-0.0373821,0.982482
4109,-16.1965,-55.0438,156.325,0.164807,-0.078804,-0.0359469,0.982515
4110,-16.0701,-54.5545,157.188,0.16477,-0.0787345,-0.035929,0.982528
4111,-16.1958,-55.1423,157.987,0.163096,-0.0781309,-0.036092,0.982849
4112,-16.5972,-56.0515,158.097,0.162737,-0.0779677,-0.0367665,0.982897
4113,-16.6519,-56.6461,158.899,0.164443,-0.0783583,-0.0380531,0.982533
4114,-16.8035,-55.8841,159.529,0.173406,-0.0788606,-0.0358161,0.981034
4115,-16.9504,-55.0543,160.067,0.178797,-0.0781835,-0.0349715,0.980151
4116,-17.7916,-55.224,159.554,0.168452,-0.0706728,-0.0295971,0.982727
4117,-17.7333,-56.1629,159.893,0.168262,-0.0712929,-0.0265387,0.982803
4118,-17.9024,-56.666,160.741,0.169566,-0.071238,-0.0251682,0.982618
4119,-18.2238,-57.2883,161.454,0.168514,-0.0705755,-0.0253614,0.982842
4120,-18.1616,-56.6639,162.233,0.170472,-0.0706138,-0.0249464,0.982513
4121,-18.3836,-57.3314,162.944,0.170383,-0.0703838,-0.0219338,0.982616
4122,-18.4106,-57.9914,163.694,0.170806,-0.0696426,-0.0203134,0.98263
4123,-18.5525,-58.8406,164.203,0.173013,-0.0690444,-0.0188377,0.982316
4124,-18.2171,-59.2921,165.03,0.174819,-0.0689831,-0.0219315,0.981936
4125,-18.4703,-60.1266,165.519,0.174805,-0.0688212,-0.0212335,0.981965
4126,-18.7474,-60.7653,166.237,0.1738,-0.0693074,-0.0205112,0.982125
4127,-18.7301,-61.3795,167.026,0.172787,-0.0702273,-0.0211721,0.982224
4128,-18.9856,-62.3035,167.311,0.171274,-0.0704528,-0.0218707,0.982458
4129,-19.0542,-62.9453,168.074,0.171821,-0.0705481,-0.0212732,0.982369
4130,-19.1945,-63.4389,168.933,0.171311,-0.0706354,-0.0208029,0.982461
4131,-19.2834,-64.1659,169.614,0.170749,-0.070556,-0.0195399,0.982591
4132,-19.4067,-65.0891,169.978,0.169008,-0.0701234,-0.0177497,0.982957
4133,-19.5482,-65.5624,170.847,0.170661,-0.0697215,-0.0171331,0.982711
4134,-19.6523,-64.8185,171.507,0.17942,-0.0703145,-0.0143425,0.981152
4135,-19.9799,-64.0897,172.108,0.186757,-0.0709655,-0.0145337,0.979732
4136,-20.3,-64.6134,172.898,0.190876,-0.0753969,-0.0168578,0.978569
4137,-20.9926,-65.2523,173.233,0.187129,-0.0753505,-0.0228128,0.979175
4138,-21.3873,-64.4587,173.696,0.193096,-0.0739972,-0.0250587,0.978065
4139,-21.5856,-64.9967,174.515,0.190123,-0.0740779,-0.0290197,0.978531
4140,-21.6307,-65.966,174.757,0.189302,-0.0740468,-0.0345963,0.978512
4141,-21.4991,-66.5072,175.587,0.190894,-0.0750556,-0.0397889,0.977928
4142,-21.888,-67.2192,176.172,0.18908,-0.0756395,-0.0462067,0.977953
4143,-21.8468,-67.7874,176.994,0.189732,-0.0775374,-0.0487078,0.977557
4144,-21.8262,-68.4993,177.696,0.191685,-0.0791824,-0.0466412,0.977145
4145,-21.7355,-69.0514,178.525,0.19295,-0.0800611,-0.0418435,0.977041
4146,-21.826,-69.6339,179.332,0.192903,-0.0790444,-0.0376487,0.977304
4147,-21.974,-70.2229,180.127,0.194104,-0.0779574,-0.0298822,0.977422
4148,-21.9822,-70.7524,180.975,0.195609,-0.0768194,-0.0218839,0.977424
4149,-21.9726,-71.5994,181.507,0.195614,-0.0762563,-0.0134367,0.977619
4150,-22.6085,-71.3612,180.773,0.195249,-0.0743515,-0.0122739,0.977854
4151,-22.5053,-72.2845,181.143,0.195536,-0.0743406,-0.0131876,0.977786
4152,-22.5842,-72.953,181.882,0.195412,-0.074528,-0.0166033,0.977744
4153,-22.9234,-72.2324,182.487,0.208362,-0.073048,-0.0206663,0.975101
4154,-22.8758,-72.7918,183.314,0.211926,-0.0757928,-0.0275648,0.973952
4155,-22.9886,-73.5482,183.959,0.212952,-0.0774906,-0.0299202,0.973525
4156,-23.0463,-74.1254,184.773,0.213135,-0.0808711,-0.0324486,0.973129
4157,-22.9926,-74.8006,185.509,0.211967,-0.0821324,-0.0317,0.973303
4158,-23.0338,-73.9942,186.099,0.224803,-0.0826901,-0.0285989,0.970468
4159,-23.1282,-74.7443,186.753,0.223719,-0.0829262,-0.0272754,0.970736
4160,-23.2629,-75.3578,187.532,0.221496,-0.0832226,-0.0226408,0.97134
4161,-23.1739,-76.2484,187.978,0.220111,-0.0837046,-0.0164851,0.971737
4162,-23.0934,-76.8671,188.759,0.218327,-0.0825491,-0.0115306,0.97231
4163,-23.3389,-77.615,189.376,0.217949,-0.0832333,-0.0096514,0.972356
4164,-23.6572,-78.2991,190.032,0.219595,-0.0863322,-0.0103502,0.971709
4165,-23.8989,-78.8903,190.802,0.221721,-0.090832,-0.0165448,0.970729
4166,-24.1233,-79.469,191.586,0.222111,-0.0990499,-0.0276596,0.969583
4167,-24.2511,-80.1164,192.337,0.223934,-0.107092,-0.0385627,0.967935
4168,-24.4272,-80.8651,192.976,0.224955,-0.115933,-0.0533212,0.965977
4169,-25.3408,-80.6908,193.343,0.228995,-0.116369,-0.0588325,0.964655
4170,-26.2336,-80.313,193.589,0.238276,-0.113384,-0.0629479,0.9625
4171,-27.167,-80.3755,193.235,0.234181,-0.105232,-0.0653099,0.964272
4172,-28.1046,-80.3327,193.581,0.236809,-0.10471,-0.0669327,0.963575
4173,-28.57,-79.6151,194.099,0.241563,-0.104159,-0.0692385,0.962291
4174,-28.5673,-78.9432,194.839,0.252432,-0.105915,-0.0653719,0.959576
4175,-28.4992,-79.5843,195.604,0.253343,-0.10681,-0.0632829,0.959377
4176,-28.5628,-80.4313,196.132,0.253274,-0.106381,-0.0554626,0.959927
4177,-29.1183,-81.0755,196.657,0.256239,-0.106004,-0.0482351,0.959572
4178,-28.856,-81.9277,197.11,0.259134,-0.107113,-0.0391598,0.959084
4179,-28.5096,-82.2678,197.984,0.263405,-0.107943,-0.0334506,0.958043
4180,-28.4394,-82.2443,198.982,0.268071,-0.107873,-0.0290324,0.956901
4181,-28.4672,-83.1946,199.292,0.267239,-0.107787,-0.0203001,0.957368
4182,-28.2195,-83.8312,200.022,0.266291,-0.107795,-0.0165691,0.957703
4183,-28.0677,-84.7061,200.482,0.264685,-0.106825,-0.00950515,0.958353
4184,-27.8955,-85.592,200.913,0.265537,-0.107067,-0.00977272,0.958087
4185,-27.6276,-86.3575,201.497,0.265845,-0.107099,-0.0103993,0.957992
4186,-27.714,-87.2934,201.839,0.268202,-0.106247,-0.0142281,0.95738
4187,-27.5237,-88.0261,202.492,0.27095,-0.106891,-0.012106,0.956564
4188,-27.3043,-88.4545,203.369,0.271872,-0.107035,-0.011563,0.956292
4189,-27.4023,-89.2724,203.936,0.270909,-0.106518,-0.0102184,0.956639
4190,-27.7266,-89.9829,204.56,0.269984,-0.103718,-0.013532,0.957167
4191,-27.7343,-90.7763,205.169,0.268192,-0.105443,-0.0217729,0.95733
4192,-28.5293,-90.3455,205.596,0.274237,-0.102028,-0.0275065,0.955839
4193,-29.1434,-89.7539,206.118,0.283669,-0.0994006,-0.0300028,0.953284
4194,-29.1628,-90.4902,206.795,0.283102,-0.101306,-0.0363765,0.95303
4195,-29.3202,-91.4218,207.122,0.281071,-0.103021,-0.0421071,0.953212
4196,-29.2716,-92.172,207.782,0.278605,-0.106169,-0.0414805,0.953618
4197,-29.2935,-92.9573,208.401,0.27627,-0.106357,-0.0395977,0.954356
4198,-29.3238,-93.7581,208.999,0.275785,-0.10713,-0.0407959,0.954359
4199,-29.2505,-94.6451,209.455,0.275867,-0.108914,-0.0429972,0.954037
4200,-29.3247,-95.2155,210.273,0.275433,-0.111253,-0.0444383,0.953826
4201,-29.5465,-96.0031,210.848,0.274981,-0.114004,-0.0457095,0.953572
4202,-29.6513,-96.5466,211.68,0.275094,-0.11646,-0.0463748,0.95321
4203,-29.7677,-97.3348,212.285,0.273844,-0.122072,-0.0488135,0.952746
4204,-29.9067,-98.1695,212.818,0.272838,-0.123784,-0.0487958,0.952815
4205,-29.8774,-98.9343,213.461,0.271313,-0.124293,-0.0454011,0.953352
4206,-29.8253,-99.7725,214.004,0.271641,-0.125111,-0.0427499,0.953274
4207,-29.5293,-100.455,214.672,0.272282,-0.126414,-0.0431028,0.952903
4208,-29.9058,-101.102,215.335,0.273371,-0.126747,-0.0446108,0.952478
4209,-30.1838,-101.912,215.852,0.274372,-0.131773,-0.0534236,0.951053
4210,-30.6574,-102.511,216.498,0.278597,-0.137818,-0.0609914,0.948509
4211,-30.9168,-103.041,217.305,0.279957,-0.145838,-0.0675454,0.946463
4212,-31.383,-102.231,217.662,0.295828,-0.144902,-0.0736727,0.941308
4213,-32.1567,-101.702,218.01,0.299101,-0.144628,-0.0738129,0.940305
4214,-32.9478,-102.2,218.366,0.298028,-0.15013,-0.0773773,0.939496
4215,-33.8194,-101.768,218.597,0.304386,-0.149125,-0.076204,0.937712
4216,-34.5363,-101.332,219.142,0.307923,-0.151753,-0.0771696,0.936055
4217,-35.1659,-102.083,219.339,0.308035,-0.15468,-0.0831343,0.935028
4218,-35.3005,-102.887,219.919,0.309534,-0.160488,-0.0881805,0.93309
4219,-35.6321,-103.598,220.54,0.309516,-0.164146,-0.0899502,0.93229
4220,-35.9597,-102.962,221.239,0.315497,-0.164728,-0.0917617,0.930003
4221,-36.0692,-102.378,222.043,0.320441,-0.165213,-0.0943449,0.927966
4222,-36.6405,-101.918,222.722,0.322183,-0.165894,-0.0977623,0.926887
4223,-36.9972,-101.268,223.394,0.324448,-0.165739,-0.10145,0.925728
4224,-37.5715,-100.728,224.009,0.333124,-0.166265,-0.0980192,0.922918
4225,-37.9349,-100.061,224.659,0.338829,-0.166717,-0.0983266,0.920724
4226,-38.0035,-100.938,225.135,0.340269,-0.172351,-0.104541,0.918468
4227,-38.3827,-101.856,225.015,0.339325,-0.174864,-0.110685,0.917622
4228,-38.5694,-102.71,225.5,0.339746,-0.177999,-0.116159,0.916186
4229,-39.4238,-102.567,225.999,0.341402,-0.181966,-0.120445,0.914235
4230,-39.5695,-103.494,225.654,0.339078,-0.182765,-0.130979,0.913492
4231,-39.647,-102.895,226.451,0.346405,-0.184157,-0.133909,0.910032
4232,-39.808,-103.881,226.42,0.346397,-0.189675,-0.137088,0.908427
4233,-39.9646,-103.137,227.07,0.357798,-0.190417,-0.135793,0.904037
4234,-40.5557,-103.941,227.003,0.353807,-0.189693,-0.144267,0.904447
4235,-40.585,-104.938,226.933,0.354835,-0.191475,-0.14945,0.902826
4236,-40.5478,-105.808,227.424,0.354634,-0.193189,-0.150035,0.902442
4237,-40.3949,-105.272,228.254,0.3713,-0.194132,-0.1533,0.894957
4238,-40.4607,-106.109,228.796,0.372312,-0.19638,-0.151419,0.894367
4239,-40.3756,-107.027,229.183,0.370762,-0.19989,-0.153539,0.893871
4240,-40.4991,-106.252,229.803,0.379236,-0.200705,-0.155247,0.889829
4241,-40.5154,-107.151,230.242,0.380335,-0.203779,-0.159884,0.887838
4242,-40.2767,-106.207,230.015,0.380558,-0.205977,-0.166444,0.886028
4243,-40.5327,-107.162,229.871,0.380265,-0.207718,-0.173371,0.884418
4244,-40.8717,-108.098,229.77,0.380601,-0.210236,-0.181441,0.882056
4245,-41.0595,-108.319,230.727,0.384376,-0.206328,-0.188141,0.879935
4246,-40.848,-108.004,231.653,0.397392,-0.205977,-0.192179,0.873339
4247,-40.6931,-107.586,232.548,0.406294,-0.205565,-0.19458,0.868796
4248,-40.624,-107.316,233.508,0.417192,-0.205486,-0.200946,0.862176
4249,-40.8216,-108.16,234.007,0.417213,-0.205744,-0.202641,0.861707
4250,-41.0265,-109.112,234.235,0.417735,-0.20766,-0.208191,0.859669
4251,-40.7601,-108.19,234.515,0.420725,-0.20947,-0.217263,0.855517
4252,-41.0922,-109.132,234.541,0.422428,-0.212968,-0.228626,0.85084
4253,-41.4813,-109.825,233.933,0.416803,-0.214266,-0.239785,0.850217
4254,-41.9072,-110.489,233.319,0.415243,-0.216379,-0.247137,0.848338
4255,-41.5999,-109.785,233.959,0.415427,-0.218456,-0.25193,0.846303
4256,-42.2568,-110.539,233.941,0.416098,-0.222779,-0.262913,0.841492
4257,-42.3895,-109.548,233.909,0.414815,-0.224682,-0.271343,0.83894
4258,-41.8945,-108.752,233.561,0.416786,-0.228966,-0.278016,0.834609
4259,-41.6767,-108.224,234.382,0.422319,-0.229235,-0.284322,0.829614
4260,-41.3788,-107.28,234.239,0.423252,-0.23108,-0.288733,0.827099
4261,-41.762,-108.198,234.138,0.423535,-0.232265,-0.293959,0.824778
4262,-41.3049,-107.573,234.77,0.424379,-0.232681,-0.300909,0.821715
4263,-42.1074,-107.023,235.002,0.426227,-0.230978,-0.300728,0.821305
4264,-42.7873,-106.343,235.276,0.429816,-0.230582,-0.301825,0.819141
4265,-42.4185,-105.807,236.035,0.437473,-0.233624,-0.313098,0.809942
4266,-42.2016,-105.001,236.587,0.444862,-0.235422,-0.320631,0.802415
4267,-42.2487,-104.318,237.316,0.447831,-0.235452,-0.324618,0.799145
4268,-42.9403,-105.004,237.09,0.448434,-0.237818,-0.332604,0.794811
4269,-42.5993,-104.474,237.866,0.459413,-0.24001,-0.34232,0.783678
4270,-43.439,-104.299,237.352,0.456795,-0.236324,-0.350607,0.782665
4271,-42.6766,-104.62,236.791,0.456187,-0.23904,-0.359188,0.778291
4272,-42.9617,-103.755,237.205,0.456874,-0.239438,-0.363871,0.775586
4273,-42.3864,-102.974,237.449,0.459858,-0.240818,-0.377637,0.766765
4274,-42.4464,-103.958,237.622,0.457902,-0.243897,-0.379704,0.765941
4275,-42.7238,-103.122,238.096,0.461494,-0.244339,-0.380269,0.763359
4276,-42.2731,-102.291,237.77,0.462331,-0.244597,-0.382114,0.761847
4277,-41.7861,-101.939,238.57,0.469595,-0.245719,-0.390381,0.752798
4278,-41.7571,-102.939,238.548,0.471565,-0.24983,-0.395696,0.747419
4279,-41.8007,-103.899,238.824,0.470456,-0.250656,-0.399435,0.745852
4280,-41.4153,-104.792,239.057,0.470103,-0.25432,-0.401017,0.743983
4281,-41.1563,-104.525,239.985,0.475129,-0.254238,-0.40433,0.739008
4282,-41.4848,-105.463,240.095,0.473516,-0.255216,-0.404105,0.739829
4283,-41.0127,-105.083,240.89,0.478489,-0.255166,-0.409742,0.733519
4284,-40.2281,-104.553,241.213,0.48015,-0.254351,-0.417265,0.728458
4285,-39.7151,-104.332,242.042,0.485056,-0.254198,-0.426109,0.720093
4286,-39.0622,-103.762,242.541,0.491546,-0.254702,-0.445557,0.703554
4287,-38.2316,-103.276,242.812,0.487776,-0.257373,-0.466099,0.691798
4288,-37.3146,-102.88,242.86,0.482651,-0.268964,-0.490233,0.674076
4289,-36.5525,-102.278,243.099,0.481666,-0.27221,-0.500118,0.666169
4290,-35.5763,-102.13,243.257,0.476538,-0.276066,-0.517947,0.654546
4291,-34.637,-101.859,243.467,0.472985,-0.281361,-0.538433,0.63813
4292,-33.7024,-101.505,243.505,0.468621,-0.285072,-0.555425,0.625005
4293,-33.9807,-100.666,243.972,0.478531,-0.286406,-0.549354,0.622246
4294,-34.644,-100.164,244.527,0.477136,-0.288517,-0.550906,0.620969
4295,-34.0667,-99.3482,244.49,0.47414,-0.290027,-0.553598,0.620165
4296,-33.4894,-98.5363,244.403,0.468689,-0.292312,-0.556126,0.620974
4297,-33.0889,-97.6671,244.693,0.467493,-0.29271,-0.558451,0.619599
4298,-32.5456,-97.3455,245.469,0.482053,-0.293668,-0.566625,0.600267
4299,-32.9085,-98.2758,245.416,0.478944,-0.29258,-0.572754,0.597464
4300,-32.3273,-98.2383,246.229,0.487123,-0.290036,-0.583852,0.581126
4301,-32.362,-99.1154,245.75,0.483576,-0.28989,-0.59077,0.577156
4302,-32.5945,-100.084,245.841,0.483371,-0.288506,-0.595359,0.573293
4303,-32.5375,-101.065,246.027,0.482841,-0.291367,-0.597145,0.570427
4304,-32.7162,-102.044,246.127,0.482775,-0.293539,-0.597642,0.568848
4305,-32.5869,-102.967,245.766,0.481296,-0.295295,-0.5979,0.56892
4306,-32.6712,-103.475,246.623,0.492913,-0.294823,-0.597438,0.55963
4307,-32.8043,-104.05,247.43,0.50236,-0.294895,-0.596665,0.551962
4308,-33.6628,-104.31,246.988,0.506954,-0.282182,-0.603122,0.547372
4309,-33.3782,-104.513,247.925,0.522398,-0.279874,-0.606063,0.530526
4310,-32.6403,-104.374,248.585,0.529433,-0.27071,-0.618216,0.514029
4311,-31.9068,-103.774,248.905,-0.533841,0.265638,0.630731,-0.496617
4312,-30.9795,-103.44,249.074,-0.530847,0.259337,0.64586,-0.483539
4313,-30.0626,-103.361,249.466,-0.529325,0.255686,0.657524,-0.471276
4314,-29.1866,-103.511,249.924,-0.527054,0.252267,0.670767,-0.456779
4315,-28.248,-103.188,250.044,-0.523018,0.247079,0.6812,-0.448743
4316,-27.442,-102.654,250.3,-0.518319,0.24441,0.68529,-0.44943
4317,-27.2396,-103.303,251.034,-0.523239,0.244414,0.688869,-0.438111
4318,-27.9284,-104.023,250.957,-0.522582,0.244016,0.688567,-0.43959
4319,-28.1578,-104.578,251.757,-0.529561,0.238188,0.68983,-0.432397
4320,-28.8503,-105.257,251.513,-0.52968,0.237231,0.689975,-0.432544
4321,-28.1003,-105.62,252.065,-0.52849,0.232647,0.699704,-0.4207
4322,-27.4948,-106.023,252.751,-0.533831,0.235921,0.709799,-0.394401
4323,-26.6008,-106.233,253.148,-0.532402,0.230777,0.719326,-0.381916
4324,-25.8288,-106.469,253.738,-0.533194,0.226552,0.72716,-0.368262
4325,-26.2695,-105.893,253.049,-0.532011,0.221941,0.732426,-0.362297
4326,-27.0619,-105.44,252.641,-0.531132,0.218405,0.737442,-0.355496
4327,-27.8768,-105.868,252.249,-0.5303,0.217624,0.738784,-0.354429
4328,-27.5997,-106.496,252.976,-0.534024,0.213537,0.744651,-0.338696
4329,-28.4771,-106.963,252.865,-0.531626,0.209351,0.747183,-0.339505
4330,-28.1923,-107.639,253.546,-0.537053,0.208957,0.751742,-0.320615
4331,-28.7123,-108.108,252.832,-0.536369,0.209169,0.752405,-0.320067
4332,-28.0734,-107.464,253.252,-0.536026,0.208795,0.753532,-0.318229
4333,-28.7196,-108.07,252.788,-0.533921,0.209461,0.755964,-0.315551
4334,-28.0061,-107.596,253.304,-0.532169,0.208016,0.759233,-0.311595
4335,-27.1215,-107.944,253.614,-0.529948,0.205453,0.766642,-0.298671
4336,-26.2441,-108.21,254.013,-0.528772,0.204879,0.77959,-0.265829
4337,-25.7155,-107.547,254.544,-0.525573,0.206272,0.783512,-0.259487
4338,-25.7563,-106.958,255.351,-0.524476,0.206921,0.786189,-0.253015
4339,-24.8863,-107.288,255.718,-0.522752,0.206006,0.794103,-0.231715
4340,-23.9937,-106.919,255.977,-0.518462,0.206136,0.799795,-0.221434
4341,-23.0794,-106.98,256.377,-0.517094,0.204581,0.805125,-0.20624
4342,-22.8359,-106.263,257.03,-0.512424,0.203574,0.809583,-0.20138
4343,-21.9241,-106.069,257.392,-0.509092,0.201061,0.812395,-0.201031
4344,-21.497,-106.619,258.11,-0.51524,0.203484,0.811935,-0.184077
4345,-20.6124,-106.812,258.534,-0.514729,0.202031,0.813048,-0.182181
4346,-20.9416,-107.617,259.029,-0.514919,0.201176,0.813642,-0.179928
4347,-20.4767,-107.682,258.146,-0.514477,0.202474,0.813513,-0.180317
4348,-20.3978,-108.44,258.793,-0.519491,0.202938,0.813017,-0.167179
4349,-21.3029,-108.845,258.663,-0.520589,0.204028,0.812951,-0.162699
4350,-22.2446,-109.178,258.617,-0.521539,0.20249,0.813139,-0.16062
4351,-22.5553,-109.439,257.703,-0.517386,0.20064,0.81646,-0.159522
4352,-23.0549,-109.938,256.995,-0.510516,0.197323,0.821681,-0.15899
4353,-23.3932,-110.687,257.565,-0.515759,0.196307,0.820651,-0.148285
4354,-24.1278,-110.978,256.952,-0.516239,0.195043,0.820815,-0.147369
4355,-24.6992,-111.4,256.248,-0.511224,0.18948,0.825841,-0.143994
4356,-25.6627,-111.604,256.074,-0.512049,0.186459,0.826479,-0.141322
4357,-26.6327,-111.579,255.832,-0.512264,0.185124,0.827419,-0.136725
4358,-26.0228,-111.784,256.598,-0.518671,0.187887,0.824353,-0.126967
4359,-26.9688,-111.592,256.86,-0.517876,0.186795,0.826106,-0.120254
4360,-26.53,-111.505,257.754,-0.517805,0.186637,0.827023,-0.11436
4361,-27.3701,-111.094,258.108,-0.51712,0.185588,0.828321,-0.109673
4362,-26.7251,-111.35,258.828,-0.519371,0.185115,0.828329,-0.0992874
4363,-27.5924,-111.376,258.33,-0.520044,0.185092,0.828541,-0.0938863
4364,-26.9053,-111.201,259.036,-0.521826,0.185365,0.828154,-0.0865937
4365,-27.8883,-111.254,258.86,-0.522918,0.183934,0.828127,-0.0832521
4366,-28.8457,-111.258,258.571,-0.524545,0.182919,0.827752,-0.0788634
4367,-29.8204,-111.443,258.445,-0.524949,0.18391,0.827491,-0.0765808
4368,-28.879,-111.314,258.756,-0.525381,0.185512,0.82713,-0.0735955
4369,-29.7196,-110.948,259.156,-0.523728,0.185858,0.828257,-0.0718063
4370,-30.0264,-110.352,259.898,-0.521201,0.185471,0.830312,-0.0673107
4371,-29.6961,-109.785,260.653,-0.521704,0.186299,0.82958,-0.0701045
4372,-28.826,-110.245,260.476,-0.511848,0.186441,0.836106,-0.0646402
4373,-28.588,-109.962,261.405,-0.50532,0.186691,0.839933,-0.0656591
4374,-28.1244,-109.854,262.284,-0.507919,0.188878,0.837825,-0.0662847
4375,-27.6796,-109.832,263.18,-0.509617,0.192213,0.83596,-0.0671967
4376,-28.3728,-109.296,263.662,-0.502066,0.189934,0.841259,-0.0643297
4377,-29.0683,-108.795,264.177,-0.492621,0.185331,0.848382,-0.0567981
4378,-28.6274,-109.091,265.024,-0.495679,0.181269,0.848298,-0.0428361
4379,-29.3967,-108.625,265.46,-0.489927,0.166975,0.855139,-0.0287717
4380,-30.2032,-108.269,265.932,-0.483674,0.158046,0.860723,-0.0153832
4381,-30.8814,-107.805,266.503,-0.475341,0.14623,0.867558,-0.00331825
4382,-30.5142,-107.561,267.4,-0.475709,0.144354,0.867674,-0.00208045
4383,-31.282,-107.102,267.847,-0.465423,0.151444,0.87198,-0.0098329
4384,-31.8119,-106.515,268.46,-0.456319,0.16001,0.87499,-0.023715
4385,-32.3153,-105.703,268.756,-0.45031,0.161966,0.877533,-0.0303817
4386,-32.8513,-104.952,269.141,-0.446805,0.164693,0.878831,-0.0299556
4387,-33.164,-104.423,269.93,-0.446248,0.172369,0.877807,-0.0246211
4388,-33.6334,-103.544,270.018,-0.445314,0.173874,0.878151,-0.0177334
4389,-34.0567,-102.834,270.581,-0.445791,0.176027,0.877536,-0.0146729
4390,-34.5874,-102.277,271.219,-0.446343,0.176724,0.877168,-0.0110658
4391,-35.1094,-101.69,271.838,-0.446828,0.17973,0.876369,-0.00447612
4392,-35.6936,-100.9,272.022,-0.446029,0.179491,0.876835,0.000875762
4393,-35.6852,-100.304,272.825,-0.449995,0.177317,0.87525,-0.00116174
4394,-35.7176,-101.151,273.357,-0.452374,0.182199,0.873016,0.00210117
4395,-36.2987,-101.89,273.696,-0.451868,0.183829,0.872932,0.00332359
4396,-36.7645,-102.679,274.097,-0.452471,0.186336,0.872077,0.00562417
4397,-37.7107,-102.41,274.276,-0.453349,0.183257,0.872291,0.000641445
4398,-38.5497,-101.923,274.519,-0.454781,0.183648,0.87146,-0.00208807
4399,-39.0407,-101.362,275.186,-0.456439,0.188292,0.869594,-0.00402338
4400,-39.577,-100.765,275.783,-0.452789,0.198704,0.869076,-0.0143826
4401,-40.0781,-100.196,276.435,-0.44444,0.207036,0.871131,-0.0271914
4402,-40.6041,-99.5879,277.029,-0.432672,0.216459,0.874186,-0.0417134
4403,-40.7159,-99.0749,277.88,-0.421073,0.228429,0.875656,-0.061193
4404,-40.6236,-98.5985,278.754,-0.417211,0.234498,0.874833,-0.0749213
4405,-41.0035,-98.0084,279.467,-0.402891,0.239969,0.879194,-0.0843359
4406,-40.5656,-98.0438,280.365,-0.409374,0.251716,0.873042,-0.0827654
4407,-40.2694,-97.9765,281.318,-0.407583,0.250296,0.875518,-0.0685309
4408,-40.9568,-97.3929,281.75,-0.393276,0.241857,0.886046,-0.0419657
4409,-41.4245,-96.8098,282.414,-0.38529,0.236775,0.891482,-0.0273546
4410,-41.9357,-96.25,283.067,-0.370165,0.227906,0.900573,-0.00204058
4411,-41.4091,-96.8728,282.488,-0.35336,0.214189,0.910156,0.0295742
4412,-40.9128,-97.4938,281.881,-0.341405,0.205897,0.915681,0.0507677
4413,-41.51,-96.8076,282.297,-0.338154,0.205218,0.916592,0.0582769
4414,-41.9916,-96.012,282.664,-0.335349,0.206251,0.917109,0.062559
4415,-42.2965,-95.0646,282.567,-0.332951,0.212066,0.916987,0.0574966
4416,-42.9558,-94.4169,282.949,-0.331866,0.214833,0.917286,0.0479302
4417,-43.4225,-93.7829,283.566,-0.331192,0.215263,0.917694,0.0425535
4418,-42.8032,-94.5461,283.381,-0.331226,0.214137,0.918207,0.0364768
4419,-43.372,-93.8869,283.873,-0.331403,0.20822,0.919781,0.028643
4420,-43.9879,-93.205,284.267,-0.331835,0.205564,0.920399,0.0222288
4421,-43.4725,-93.8924,283.756,-0.332325,0.205351,0.920314,0.0203222
4422,-44.1264,-93.1534,283.918,-0.331894,0.203943,0.92084,0.0175154
4423,-44.544,-92.2495,283.825,-0.331224,0.204161,0.921051,0.0165623
4424,-43.975,-93.0592,283.681,-0.331575,0.202784,0.921258,0.0148784
4425,-44.6661,-92.3413,283.766,-0.331428,0.202055,0.921541,0.00955891
